Amplitude,Frequency,Phase,Negative Peak,Peak to Peak,Positive Peak,Arithmetic Mean,RMS,Standard Dev,Variance,Kurtosis,Median,Mode,Skewness,Classe
116.892804,0.001067,-79.929202,-4.899186,-372.834429,737.805546,364.971117,147.029127,146.956815,21596.30546,2.177755,2.854332,-7.620684,-0.111038,Open
118.171633,0.001034,123.665009,-3.796085,-320.56268,721.059951,400.497271,148.122412,148.085048,21929.18142,2.172757,-2.907481,-151.113592,0.124779,Open
2.142352,0.085953,-159.513649,-0.001887,-24.430857,49.841858,25.411,6.139026,6.139545,37.694018,3.655969,-0.058802,1.237699,-7.76E-05,Close
125.656272,0.001002,-91.297983,-8.297265,-305.618375,571.642219,266.023844,134.590657,134.347458,18049.23959,1.882442,-3.262542,165.986455,-0.050585,Open
145.862861,0.000918,90.252222,-16.105204,-311.288912,546.587638,235.298726,127.047391,126.038478,15885.69787,2.08953,-13.058236,-24.330402,-0.192527,Open
152.002868,0.000888,166.81448,-15.973737,-288.28315,541.640981,253.357832,134.895359,133.971779,17948.43766,1.841629,-29.256338,-133.91547,0.142746,Open
3.225796,0.089378,-75.329669,-0.00566,-21.365076,42.648431,21.283355,5.30717,5.308516,28.180342,4.04051,-0.049552,-0.254103,0.002831,Close
185.746248,0.001537,119.398728,-36.828084,-276.298436,540.224436,263.926,134.360956,129.264437,16709.29456,2.270461,-67.652362,-79.116517,0.483527,Open
6.06841,0.092494,-145.836021,-0.016979,-22.392933,44.368852,21.975919,6.981832,6.987139,48.820109,3.372391,-0.084959,0.013337,0.006766,Close
8.423651,0.004833,-44.524194,-2.715825,-33.75405,93.992069,60.238018,12.35508,12.062093,145.494076,6.444667,-3.291391,-2.266707,1.041568,Open
1.935726,0.080375,40.002412,0.000197,-7.520664,15.028901,7.508237,2.803599,2.804668,7.866161,2.978662,-0.001081,0.068931,-0.002323,Close
6.317475,0.011791,-125.145778,-0.471382,-40.823385,103.427068,62.603684,13.454202,13.44936,180.885274,4.075169,-1.250037,4.16739,0.500163,Open
4.007331,0.01145,-74.04098,0.010279,-39.374161,94.746322,55.372161,12.855915,12.857871,165.324837,3.537228,-0.095119,3.735416,0.27988,Open
4.607971,0.004519,128.228197,-0.27925,-53.709964,122.630023,68.92006,13.823235,13.82192,191.045461,4.051103,-0.323812,3.312997,0.188164,Open
1.199219,0.083523,-83.203029,0.000366,-9.620855,19.368105,9.74725,2.811753,2.812021,7.90746,3.024742,-0.001037,0.353719,-0.000399,Close
5.199041,0.004465,113.835427,-0.015208,-53.937337,122.546234,68.608897,13.927908,13.929079,194.019244,4.018931,-0.099415,1.821199,0.149493,Open
0.94006,0.083952,-28.404907,-0.000186,-10.516032,20.821269,10.305237,2.740859,2.741067,7.513451,3.253135,-0.001132,0.415134,-0.000289,Close
4.930136,0.007096,-98.839038,0.431722,-54.509425,127.476067,72.966642,13.875489,13.869732,192.369464,4.340429,0.215185,-1.606857,0.256473,Open
4.352407,0.007094,10.579535,0.054443,-76.146957,152.428631,76.281674,15.440044,15.440853,238.419952,5.08914,-0.491707,-2.219071,0.372467,Open
4.832172,0.003628,-28.408421,0.0433,-76.005505,168.191944,92.186439,16.936004,16.936809,286.855515,5.075391,-0.733849,-2.842009,0.494792,Open
0.952745,0.082067,-14.098305,-0.00113,-13.051368,25.45147,12.400103,2.945554,2.945703,8.677166,3.488565,-0.001594,-0.198375,0.000166,Close
6.08175,0.007363,79.929637,0.30609,-78.122962,181.114139,102.991177,18.200395,18.198812,331.19675,5.524605,-0.736045,-2.960594,0.630316,Open
7.306738,0.007328,13.364348,0.360512,-78.077988,181.113338,103.03535,18.992994,18.990779,360.649672,5.335526,-0.813336,-2.915953,0.645643,Open
1.0875,0.081178,106.308937,-0.001541,-12.178437,24.4332,12.254763,3.039874,3.040085,9.242114,3.198166,-0.005018,-1.061331,0.000379,Close
8.787014,0.00737,168.195455,0.451477,-78.178638,181.11359,102.934953,19.679743,19.676064,387.147479,5.181299,-0.657048,0.605774,0.605295,Open
1.106462,0.079356,-15.788641,-0.001884,-12.178437,24.4332,12.254763,3.089136,3.089397,9.544376,3.221781,-0.004058,-1.061331,0.000519,Close
8.826237,0.007346,57.8033,0.486369,-78.0946,181.116581,103.021981,20.289708,20.28581,411.514098,5.213384,-1.051618,-2.931219,0.648529,Open
7.484746,0.006439,136.091078,0.728475,-78.184435,181.11488,102.930445,21.254366,21.244577,451.332056,4.988195,-0.840605,0.600537,0.589659,Open
1.353832,0.0848,42.312277,-0.003391,-9.286843,18.778329,9.491485,2.967886,2.968336,8.811021,2.999191,-0.007272,0.947346,-0.000184,Close
8.230123,0.004373,135.534759,1.146631,-78.200138,181.113673,102.913535,21.967778,21.942014,481.451983,5.155271,-0.403268,0.58431,0.740061,Open
12.061468,0.006256,128.400844,2.386956,-78.657407,181.124878,102.467471,25.913783,25.813455,666.334447,4.329249,0.2308,0.131915,0.624719,Open
1.593781,0.086107,172.002051,-0.016956,-9.286844,18.77833,9.491486,2.697709,2.699714,7.288456,4.010946,-0.006581,0.008429,-0.001996,Close
6.9278,0.059045,-14.387525,-0.554977,-40.261385,78.69281,38.431425,13.517767,13.516676,182.700522,3.103775,-0.535733,4.986981,0.11505,Open
14.572408,0.006401,-54.271145,-0.968053,-76.806318,178.579298,101.77298,20.305153,20.287218,411.571234,6.628939,-2.136092,-2.69591,0.862358,Open
1.033574,0.078239,123.786175,-0.001342,-8.089452,16.027205,7.937753,2.387986,2.388441,5.70465,2.956651,-0.00157,0.324831,0.003076,Close
5.646878,0.004687,201.640894,-0.291541,-62.460096,132.401276,69.941179,15.809329,15.809051,249.926087,5.131086,-1.028604,-0.893503,0.406332,Open
5.237237,0.012998,-73.96966,0.163984,-55.518545,138.202194,82.683649,14.557787,14.558449,211.94843,5.870122,-0.652241,-3.692722,0.714774,Open
1.056092,0.087418,-180.56424,-0.00071,-10.890521,21.755756,10.865235,2.629053,2.629304,6.913238,3.345974,-0.017525,-0.121422,0.000926,Close
4.033175,0.009193,62.949804,-0.278142,-45.740088,127.934833,82.194746,14.098845,14.097295,198.733736,5.322163,-0.872354,-4.161267,0.668975,Open
2.905601,0.006092,-16.175088,-0.220914,-71.861471,185.120148,113.258677,15.500417,15.499917,240.247433,6.548469,-0.733676,1.260988,0.462445,Open
0.920777,0.081483,-137.379986,-0.000715,-12.566263,24.857063,12.2908,2.897964,2.898148,8.399264,3.528194,-0.013336,-0.262017,0.000186,Close
4.086234,0.007103,-18.72163,-0.00891,-90.052549,203.413889,113.36134,17.00522,17.006215,289.211335,6.754389,-0.30359,0.466631,0.329517,Open
1.136172,0.076467,174.449061,-0.000685,-12.566263,24.857063,12.2908,2.962427,2.962588,8.77693,3.328887,-0.011484,-0.262017,0.000325,Close
5.276052,0.006746,197.299797,-0.331829,-90.169444,203.549838,113.380394,18.93873,18.936785,358.601828,5.734984,-0.36937,0.410234,0.076118,Open
6.014889,0.000738,-73.033215,0.107846,-90.06322,203.256843,113.193623,19.695169,19.695946,387.930274,5.39991,-0.009002,0.386075,0.079811,Open
1.374675,0.076479,23.23002,-0.000868,-12.566263,24.857063,12.2908,2.966411,2.966585,8.800625,3.253585,-0.018703,-0.262017,0.000313,Close
7.033491,0.000802,178.350671,0.130904,-89.983563,202.867141,112.883577,20.682355,20.683254,427.797001,5.111085,-0.080027,0.292314,0.081177,Open
8.173985,0.000835,149.993218,0.097489,-90.517024,197.753082,107.236059,20.447718,20.449044,418.163399,4.897253,-0.097167,-0.539371,0.008518,Open
1.420692,0.07645,-63.703097,-0.001254,-11.333491,22.732893,11.399402,2.991417,2.99167,8.950092,3.095639,-0.021116,-0.080709,0.000752,Close
8.775649,0.000869,141.953738,0.105916,-90.543737,197.783562,107.239825,21.790657,21.792476,474.911989,4.556775,0.054004,-0.552216,-0.021305,Open
8.396191,0.005018,-115.344874,0.279559,-77.461719,186.055392,108.593673,21.323497,21.324373,454.728901,4.421624,0.185416,-0.248731,0.016132,Open
11.265732,0.005164,48.984643,0.109469,-74.494872,149.630387,75.135515,20.714832,20.718491,429.255861,4.094156,-0.738673,-4.916742,0.24539,Open
1.882896,0.078107,-63.278954,-0.003762,-11.333491,22.732893,11.399402,3.096066,3.096851,9.590486,2.961559,-0.009235,1.737922,0.002348,Close
18.860759,0.003322,-66.496167,0.069759,-76.501867,149.558675,73.056808,25.320712,25.330271,641.622619,3.159763,-0.957853,-6.957083,0.067332,Open
11.625854,0.00535,71.604319,1.593812,-38.846278,94.78696,55.940682,13.808557,13.726735,188.423251,4.040827,0.82473,-0.45756,0.452775,Open
8.830631,0.007481,48.389421,-0.096021,-57.215132,142.318774,85.103642,16.153478,16.157298,261.058294,4.152737,0.403957,-0.999217,-0.002105,Open
2.040976,0.076116,-57.801934,-0.001147,-11.932942,23.812047,11.879105,3.331391,3.332025,11.102393,3.796583,-0.037623,-0.384099,0.000622,Close
3.606723,0.000659,91.85496,-0.455052,-55.948259,142.51866,86.570401,15.273076,15.268623,233.130857,4.108933,-0.374196,-2.503762,0.127206,Open
1.205668,0.075074,-72.866577,1.32E-05,-8.386736,16.817432,8.430696,2.826301,2.826661,7.99001,2.864528,-0.000179,0.106067,0.000653,Close
4.312695,0.004032,-146.017289,0.095227,-86.099785,159.30204,73.202256,15.397489,15.398872,237.125244,5.637696,0.079225,0.719827,0.035559,Open
5.656858,0.00448,102.526892,-0.267573,-86.262662,166.572641,80.30998,16.074953,16.074087,258.376277,5.800467,-0.518497,1.187975,0.287545,Open
1.08487,0.078901,-126.953952,-0.001,-11.40741,22.491744,11.084334,2.88448,2.8847,8.321495,3.399805,0.004457,0.175839,-4.53E-05,Close
5.423835,0.008795,118.231256,-0.069139,-86.27488,166.575045,80.300164,16.297571,16.298554,265.642848,5.584395,-0.389815,1.177018,0.303024,Open
5.430466,0.001047,-16.238344,-0.427297,-150.460614,302.990705,152.530091,19.855844,19.85241,394.118182,9.502131,0.630572,2.549692,-0.895645,Open
9.01939,0.000459,135.823186,0.506036,-150.405037,302.990469,152.585432,18.611851,18.605916,346.18012,10.147077,1.456151,2.60515,-0.997696,Open
1.426727,0.084403,169.706134,0.000374,-23.533847,46.64657,23.112723,3.292413,3.29258,10.841086,5.773779,-0.003374,0.022671,-0.000632,Close
10.048176,0.000484,-63.649247,0.641991,-150.398025,302.993058,152.595033,19.091036,19.081277,364.095137,9.920174,1.735769,2.613469,-0.99362,Open
1.291022,0.084474,-9.261949,0.000432,-23.533847,46.64657,23.112723,3.317768,3.317962,11.008874,6.054453,-0.00262,0.022671,-0.000613,Close
10.198254,0.000449,-171.455777,0.753939,-150.446982,302.98344,152.536458,19.164136,19.150516,366.742272,10.819192,2.161117,2.559656,-1.240196,Open
7.51814,0.000498,6.410464,0.910817,-150.357962,302.984051,152.626089,20.123301,20.10421,404.179279,10.569892,2.631979,2.648984,-1.307034,Open
1.273663,0.079812,96.507951,0.000623,-23.533847,46.64657,23.112723,3.22861,3.228884,10.425689,7.531526,-0.005702,0.022671,9.21E-05,Close
4.345087,0.013034,-19.134132,0.863318,-103.643052,171.981308,68.338255,18.753264,18.735167,351.006482,7.759328,2.592318,3.845265,-1.209154,Open
5.046819,0.013006,27.291859,-0.254704,-53.522424,122.243153,68.720729,14.354861,14.354425,206.049517,4.155757,-0.710953,2.09821,0.418168,Open
4.531411,0.012992,54.128024,-1.396204,-56.192147,123.076981,66.884834,14.850185,14.787223,218.661956,4.103217,-1.461171,-1.422891,0.315782,Open
1.808186,0.08803,-76.27306,0.00187,-9.870932,20.163275,10.292343,3.052332,3.053107,9.321464,3.275444,-0.001957,-0.091743,0.001087,Close
7.941849,0.006466,-33.14364,-2.867011,-57.803731,122.132363,64.328632,15.308812,15.043686,226.312479,4.237229,-2.451054,0.209141,0.193355,Open
1.974354,0.081102,-60.909154,0.00561,-6.733226,13.381745,6.648518,2.280066,2.281799,5.206607,3.091427,-0.007519,-0.109263,-0.003434,Close
10.458491,0.374769,-230.765389,-12.195886,-66.707049,109.618361,42.911313,20.813427,16.878785,284.893394,3.042895,-12.779442,-19.023061,0.067737,Open
1.623787,0.081727,-25.310813,-0.003366,-6.789931,13.559236,6.769306,2.418197,2.419116,5.852124,2.733252,0.025335,-0.891663,0.000323,Close
10.374516,0.374768,28.246875,-0.829051,-55.316844,126.61092,71.294076,17.661663,17.646678,311.405253,3.793198,-2.04302,-6.57164,0.407254,Open
10.456794,0.374788,-85.522016,0.244901,-51.959699,126.305733,74.346034,16.97739,16.978212,288.259666,3.497225,-0.630512,-0.805877,0.376077,Open
10.41815,0.374777,-178.980499,0.146784,-76.349568,178.858261,102.508694,17.600965,17.60227,309.83991,4.655326,-0.448368,-5.700554,0.326403,Open
1.055355,0.088668,178.973901,0.000572,-12.810377,25.55038,12.740003,2.730232,2.730492,7.455585,3.885049,-0.004393,0.092565,-0.00016,Close
10.460361,0.374766,82.131633,-0.415063,-76.26094,178.850392,102.589452,17.261984,17.258455,297.854278,4.46327,-1.068269,-5.615035,0.311846,Open
10.456356,0.37477,-33.250173,-0.205339,-56.309296,132.366977,76.057682,16.38704,16.386889,268.530123,3.481981,-0.862826,1.270339,0.237134,Open
0.95289,0.083132,-64.292082,-0.000217,-22.806584,45.270237,22.463654,3.042468,3.042661,9.257785,7.547475,-0.01385,0.054886,-0.000694,Close
10.426181,0.374778,209.475113,0.014159,-72.747536,149.013383,76.265847,16.963638,16.964627,287.798562,3.508701,-0.640786,-1.966179,0.182513,Open
10.380938,0.374766,120.903445,0.039194,-72.859361,149.583315,76.723954,16.886917,16.88773,285.195422,3.519126,-0.643853,-1.807287,0.207821,Open
0.968359,0.077887,-163.11663,0.000277,-22.806584,45.270237,22.463654,2.792526,2.792668,7.798995,7.856981,-0.021466,0.054886,-0.001457,Close
10.402948,0.374761,18.05591,0.041195,-72.860614,149.491578,76.630964,16.964422,16.965296,287.821252,3.534264,-0.63832,-1.852114,0.19996,Open
10.380194,0.374759,-92.790697,0.047198,-72.863887,144.835222,71.971335,16.899912,16.90092,285.641086,3.477552,-0.449166,-1.170452,0.143282,Open
1.005594,0.07785,-3.547385,0.000378,-22.806584,45.270237,22.463654,2.678853,2.679039,7.177249,8.989804,-0.016723,0.054886,-0.002207,Close
10.375806,0.374761,150.909754,0.09039,-72.647128,145.637295,72.990168,16.949697,16.950748,287.327865,3.51235,-0.467904,-0.556666,0.157457,Open
0.862068,0.090773,-45.98189,0.000462,-22.806584,45.270237,22.463654,2.771352,2.771587,7.681693,9.359809,-0.014654,0.054886,-0.00242,Close
10.377064,0.374765,34.553215,0.074973,-72.94904,138.986284,66.037244,17.234689,17.236168,297.085487,3.430462,-0.481836,-4.150829,0.126386,Open
10.389598,0.374767,-77.281332,0.057557,-61.562956,127.504139,65.941184,16.910846,16.912897,286.046087,3.377267,-0.499423,-0.998489,0.138331,Open
1.029997,0.084551,-148.77129,0.000832,-7.35112,14.591645,7.240525,2.492229,2.492608,6.213097,2.752998,-0.00391,-0.274172,-0.001721,Close
10.394444,0.37477,171.038894,0.30151,-55.687883,122.146646,66.458763,16.605523,16.60595,275.757578,3.380247,-0.595086,5.996173,0.26922,Open
10.371776,0.374769,62.50487,0.549155,-49.813033,109.163448,59.350415,16.670559,16.667865,277.817733,3.355842,-0.445331,-0.143664,0.283455,Open
10.288953,0.374831,72.756163,-1.010494,-52.702961,100.838135,48.135174,15.215828,15.193822,230.852218,3.541619,-0.87659,1.245441,-0.102945,Open
10.238522,0.374805,-4.945035,1.467176,-46.824942,109.834044,63.009102,15.812927,15.748716,248.02207,3.128372,1.126608,-0.145473,0.227222,Open
1.806768,0.08443,23.242518,-0.00065,-11.014039,22.231485,11.217446,2.922762,2.923319,8.545794,3.604625,0.019101,0.435176,0.001893,Close
10.234476,0.37478,-91.848734,0.388502,-52.68493,116.785907,64.100977,16.718214,16.716248,279.432952,3.123479,0.15674,2.788376,0.143859,Open
1.17434,0.082776,-82.371194,-0.001569,-17.080781,33.837383,16.756601,3.053212,3.0536,9.324471,5.561109,0.009917,0.007097,-0.000673,Close
10.272052,0.374793,157.89769,0.159126,-54.511501,154.181808,99.670307,16.606518,16.607564,275.811172,4.140581,-0.176801,1.764859,0.340191,Open
10.228325,0.374791,63.402716,0.179757,-60.6199,160.092612,99.472712,16.530872,16.531295,273.283704,4.071739,-0.024972,1.015756,0.303023,Open
0.840707,0.079331,26.775999,-0.001491,-11.076629,22.34443,11.267802,2.687039,2.687243,7.221275,3.616735,-0.00039,-0.016136,-0.001382,Close
10.243125,0.374786,-32.006997,-0.079884,-76.29364,176.4838,100.19016,16.66643,16.667393,277.801991,4.655698,-0.098204,0.476813,0.250763,Open
10.253162,0.374785,227.897059,-0.050426,-76.335326,176.8904,100.555074,16.281355,16.282232,265.111072,4.57601,-0.205785,0.611998,0.237621,Open
10.104441,0.37476,-197.259296,0.062477,-76.338498,161.839733,85.501235,16.400949,16.401663,269.014559,4.048455,0.019662,0.535375,0.051087,Open
0.852959,0.082692,-201.159708,-0.000427,-11.050683,22.244742,11.194059,2.746257,2.746396,7.542691,3.866582,0.009544,-0.039536,0.000419,Close
10.12707,0.374744,75.264941,-0.12284,-76.010032,161.819949,85.809917,16.292341,16.292765,265.454178,4.075703,-0.13249,-2.381955,0.010305,Open
10.178363,0.37473,-24.733896,-0.150888,-76.163639,161.822002,85.658363,16.535364,16.535726,273.43022,4.164855,-0.178285,-2.534628,0.003902,Open
0.836847,0.082687,-208.109496,-0.000582,-10.875031,21.88407,11.009039,2.742913,2.743103,7.524616,3.754808,0.009544,-0.042416,0.000229,Close
10.196953,0.374721,215.322704,-0.152663,-72.248316,141.155382,68.907066,16.000057,16.000548,256.017544,3.539833,-0.189975,-2.376402,-0.017632,Open
10.206928,0.374714,90.157038,-0.225766,-72.211447,141.151779,68.940332,16.282412,16.282398,265.1165,3.627969,-0.220545,-2.341317,-0.044864,Open
1.117374,0.086634,43.092827,-0.000915,-10.875031,21.88407,11.009039,2.730019,2.730316,7.454625,4.188328,0.013379,-0.480098,-0.000147,Close
10.213265,0.374712,-43.422008,-0.252185,-72.20582,141.156454,68.950635,16.745286,16.745514,280.412236,3.669862,-0.049759,6.136012,-0.089293,Open
1.282812,0.077278,70.238222,-0.001281,-10.875031,21.88407,11.009039,2.854783,2.855218,8.152272,4.299562,-0.006069,-0.042416,-0.00011,Close
10.237798,0.374712,180.020832,-0.119481,-71.289313,141.203,69.913687,17.616579,17.619531,310.447887,3.711055,0.243653,-1.393828,-0.098833,Open
11.288871,0.008655,-64.000414,0.099404,-72.198002,141.176126,68.978124,19.569033,19.576242,383.229262,3.841182,0.733694,0.507703,-0.266419,Open
1.93204,0.089737,-199.013349,-0.006407,-10.875032,21.884073,11.009042,3.350567,3.353118,11.243401,3.665143,0.021886,-0.480097,0.004027,Close
9.54437,0.374817,-104.13611,-7.831693,-55.272089,102.039122,46.767033,16.791805,14.86493,220.966144,3.09471,-7.347549,-5.783115,0.008228,Open
1.236736,0.081434,-233.961778,0.001171,-7.972546,15.950557,7.978011,2.506896,2.507852,6.289321,2.678562,0.040077,-0.874548,-0.000951,Close
9.582063,0.374852,-185.602718,0.356472,-73.178286,174.768034,101.589748,17.691773,17.692677,313.030818,6.539096,0.046484,6.34117,0.636324,Open
9.600376,0.374847,102.046067,0.859252,-91.9681,216.761484,124.793384,20.904913,20.890432,436.410145,7.978407,0.218676,0.15553,0.760361,Open
1.199572,0.078689,-107.198783,0.000744,-10.523129,21.236742,10.713613,2.741149,2.741497,7.515804,3.732024,0.034825,0.201425,-0.000181,Close
9.62155,0.374874,20.354701,-0.353359,-91.504417,216.674967,125.17055,18.238119,18.236681,332.576533,8.484526,-0.959685,-5.917805,0.731324,Open
9.560182,0.374857,-27.214974,-0.150763,-91.192569,216.632951,125.440382,17.770161,17.771026,315.809367,7.922101,-0.682179,-5.622553,0.608964,Open
9.568215,0.374867,256.546646,-0.037112,-64.493576,124.914822,60.421246,15.843952,15.845007,251.064233,3.584654,-0.217922,-0.162443,-0.036835,Open
0.916993,0.09028,136.015689,0.000329,-12.573795,24.9663,12.392505,2.993274,2.993464,8.960829,4.246518,-0.014112,0.034186,-9.35E-06,Close
9.555392,0.374878,-181.64578,0.071934,-64.853606,139.369162,74.515556,16.109914,16.110698,259.554604,3.788919,-0.040515,-0.046946,0.008717,Open
9.497029,0.374891,101.108775,-0.096011,-75.296472,149.912634,74.616162,16.154119,16.154655,260.97287,3.869724,-0.257682,0.409408,0.051434,Open
0.859318,0.084084,131.369488,-0.000512,-25.679611,51.762247,26.082637,3.023559,3.023712,9.142837,8.921096,-0.014349,-0.057298,0.000419,Close
9.465228,0.374903,36.784133,0.094322,-75.258664,149.740813,74.482149,16.160378,16.160982,261.177351,3.938369,-0.035595,0.360446,0.032981,Open
0.981661,0.079324,57.832265,-0.000591,-25.679611,51.762247,26.082637,2.999309,2.999485,8.996909,9.856218,-0.016399,-0.057298,0.000418,Close
9.495686,0.374911,-21.191346,0.110571,-75.282412,149.819692,74.53728,15.991874,15.992507,255.760286,3.987551,-0.121739,0.376533,0.089934,Open
9.513834,0.374921,-75.021383,0.123332,-75.2164,149.529732,74.313332,16.300529,16.301305,265.732545,4.037663,-0.097645,0.296114,0.096933,Open
0.748413,0.078946,-39.272613,-0.000854,-25.679611,51.762247,26.082637,3.150908,3.151175,9.929903,11.090651,-0.006286,-0.057298,0.000713,Close
9.510558,0.37493,-122.024156,0.165093,-75.256966,143.481366,68.2244,15.355649,15.356225,235.813643,3.753828,-0.078079,0.070751,0.209287,Open
9.500911,0.374939,-160.438611,0.236805,-75.175825,143.576942,68.401117,15.204471,15.204558,231.178588,3.72038,0.007163,0.202069,0.207922,Open
9.497151,0.374944,-191.227381,0.343515,-75.191385,143.543169,68.351784,15.288485,15.287538,233.708827,4.06597,-0.002847,0.168779,0.238897,Open
2.488501,0.084574,71.070476,-0.002562,-25.679611,51.762247,26.082637,3.693166,3.694104,13.646403,14.178,-0.000723,0.460324,0.000759,Close
9.464479,0.374948,-218.15974,0.763656,-76.087095,136.3545,60.267405,15.594604,15.581834,242.793557,4.19476,-0.097957,-0.410347,-0.070351,Open
2.117763,0.081373,35.364058,-0.007687,-6.243177,12.562733,6.319556,2.445365,2.447219,5.988881,2.358879,0.001926,-0.024624,0.001654,Close
